Date,Round Steak,Ground Beef,Pork Chops,Chicken,Bacon,Milk,Cheese,Eggs,Bread,Macaroni,Flour,Apples,Bananas,Potatoes,Sugar
6/1/1997,2.889827566,1.357650054,3.984240074,0.957490415,2.597662817,2.494489127,3.278416324,0.917956571,0.842745843,0.832139202,0.29891443,0.881315447,0.470549167,0.332662833,0.420408682
7/1/1997,2.841108278,1.348420381,3.925999997,0.966592356,2.614127387,2.459280253,3.214280253,0.941585987,0.838675159,0.839636942,0.297191083,0.882917197,0.468388535,0.352974522,0.416452229
8/1/1997,2.878197995,1.335621839,3.907220847,0.946624374,2.639625658,2.444168803,3.211624394,1.016567268,0.835482241,0.841230972,0.294143404,0.895843917,0.455107872,0.371751272,0.41774112
9/1/1997,2.846909339,1.357948022,4.01646598,0.948651013,2.629828916,2.422311507,3.212216483,0.964908137,0.84632676,0.841545253,0.291671934,0.892229229,0.437986052,0.371044952,0.416947421
10/1/1997,2.930278183,1.342010138,3.852313598,0.939216199,2.60575226,2.515075899,3.263394497,0.971668792,0.858084719,0.846630863,0.280619474,0.840903935,0.438109995,0.356978515,0.410429843
11/1/1997,2.891387941,1.342328043,3.826921041,0.969829629,2.538895837,2.551280694,3.331526732,1.038422687,0.854555184,0.827880106,0.269608826,0.823116699,0.445854879,0.348681379,0.408700305
12/1/1997,2.897258917,1.324461219,3.718386814,0.952432242,2.480510344,2.542356593,3.272142337,1.115135452,0.841108993,0.840157512,0.265463132,0.853478243,0.438632631,0.352047882,0.407233766
1/1/1998,2.719699806,1.375903686,3.586604119,0.965115695,2.496835516,2.485503433,3.342020004,1.057661036,0.80741088,0.825353344,0.282357723,0.870681674,0.446672919,0.341851156,0.40606629
2/1/1998,2.701706499,1.324328782,3.492704019,0.953933536,2.484774245,2.513193318,3.291875906,1.016455496,0.81468008,0.831731524,0.281348818,0.909410322,0.463230883,0.342923476,0.406392738
3/1/1998,2.779837179,1.336023787,3.478578565,0.975779581,2.400682516,2.513199735,3.37740762,0.986180333,0.806530991,0.827332494,0.285547901,0.909592982,0.449123354,0.347952409,0.409411394
4/1/1998,2.733685975,1.34085738,3.513254219,0.97233421,2.309411864,2.521076454,3.340331809,1.002572008,0.81547563,0.824924942,0.281589499,0.896739713,0.482859846,0.348679615,0.407265349
5/1/1998,2.693131638,1.329139119,3.553162833,0.972127265,2.296556465,2.511328768,3.333680611,0.904304433,0.815757957,0.819525892,0.290131005,0.917492206,0.48041173,0.358895822,0.40316906
6/1/1998,2.618213618,1.309106809,3.631168022,0.958251094,2.317345411,2.472966897,3.316152407,0.87902561,0.810174891,0.84412867,0.28766396,0.900718302,0.478182386,0.367832605,0.406502186
7/1/1998,2.720822449,1.361352034,3.630585695,0.971856704,2.368018708,2.472448615,3.42078507,0.913526486,0.815682249,0.834498448,0.288828662,0.940809975,0.498629287,0.36879751,0.406429909
8/1/1998,2.709558919,1.337428528,3.606180008,0.99322357,2.356912967,2.548242154,3.262912938,0.987596241,0.815024818,0.83472047,0.290745332,0.928509287,0.458627314,0.35827328,0.408919241
9/1/1998,2.698504078,1.275673515,3.497088821,1.006666683,2.414500349,2.584152742,3.390235933,0.957926769,0.806083191,0.822017394,0.285878341,0.910124161,0.446157673,0.35242707,0.404916208
10/1/1998,2.677919708,1.298413559,3.555024632,1.002938255,2.392697491,2.595895018,3.383518462,0.97683949,0.791351839,0.834228381,0.280561724,0.840753072,0.438086412,0.353265426,0.394277771
11/1/1998,2.68372001,1.343257291,3.404719416,1.009771778,2.43966078,2.608266584,3.542584936,1.003251111,0.796452832,0.810425689,0.267347325,0.817877879,0.453652081,0.344663799,0.395897607
12/1/1998,2.679482532,1.29136172,3.420061732,0.986198432,2.400369769,2.659944639,3.477745037,1.013179333,0.805705511,0.815939646,0.25957487,0.794541001,0.474491698,0.348890955,0.3972705
1/1/1999,2.592658945,1.275562357,3.32181543,0.989437661,2.328685838,2.713569704,3.520256752,0.971900986,0.804841082,0.804841082,0.274125919,0.793765287,0.451338634,0.351656482,0.402420541
2/1/1999,2.612216667,1.323214885,3.456448107,0.983857888,2.330189735,2.777734112,3.44257793,0.996803387,0.81371705,0.81371705,0.270930791,0.804470266,0.470661339,0.353227174,0.39761174
3/1/1999,2.620538773,1.298248567,3.344562012,0.977385139,2.318168915,2.776809434,3.585903092,0.929301859,0.816491086,0.816491086,0.267232077,0.787826053,0.467887304,0.355076531,0.40408449
4/1/1999,2.664216659,1.320556922,3.351756442,0.97678703,2.259455335,2.50157284,3.463574068,0.87051408,0.828929013,0.820611999,0.261523869,0.803977972,0.445422279,0.351162792,0.399216648
5/1/1999,2.609523423,1.331973073,3.371441538,0.94640192,2.282064669,2.505290073,3.510726811,0.830177123,0.817263257,0.818185676,0.282260222,0.812651161,0.453830161,0.357898582,0.402174695
6/1/1999,2.553893663,1.336479228,3.41134477,0.960825191,2.311149163,2.495745741,3.48795235,0.875910765,0.81683986,0.814070911,0.279663816,0.824223723,0.463337412,0.360886311,0.397805627
7/1/1999,2.584884033,1.322863262,3.485537279,0.963339449,2.307405398,2.494542152,3.444053762,0.81123322,0.823217347,0.81123322,0.283931627,0.834279618,0.45539683,0.378882788,0.398241763
8/1/1999,2.619049984,1.326077976,3.541419062,0.959153488,2.338568858,2.500420262,3.555213215,0.938002452,0.812935458,0.806498187,0.285998787,0.846961038,0.450609021,0.394512796,0.396352017
9/1/1999,2.665893136,1.361385208,3.486026812,0.990765515,2.36682873,2.563147082,3.563086352,0.877010956,0.805455669,0.809125171,0.284386398,0.891688963,0.441257604,0.378876072,0.400893083
10/1/1999,2.628552353,1.368237411,3.514797039,0.964900046,2.350514804,2.710866101,3.528515997,0.812162314,0.813076911,0.776493023,0.263403994,0.840514827,0.430775281,0.3594367,0.400593574
11/1/1999,2.68180396,1.387518204,3.447772508,0.985339015,2.429527923,2.72476401,3.463311249,0.840920124,0.821725208,0.806186467,0.248619863,0.824467339,0.438740934,0.350992747,0.389382579
12/1/1999,2.796330207,1.394969819,3.420780047,0.961324097,2.512406376,2.624697795,3.514812699,0.839903294,0.820731589,0.804298698,0.243754543,0.838077418,0.450991551,0.360610654,0.388911743
1/1/2000,2.673636364,1.348181818,3.45,0.962727273,2.5,2.531818182,3.493636364,0.886363636,0.824545455,0.800909091,0.26,0.865454545,0.445454545,0.356363636,0.397272727
2/1/2000,2.695844867,1.376524358,3.580234527,0.949765487,2.606861102,2.521509328,3.387739036,0.873493689,0.83898978,0.765441975,0.242435359,0.88438966,0.479422731,0.364107037,0.392254962
3/1/2000,2.717093109,1.38938139,3.526054075,0.964948955,2.655423439,2.492180195,3.487057078,0.844330335,0.837981987,0.779033038,0.25846847,0.870630636,0.468870874,0.356414417,0.389063065
4/1/2000,2.711836632,1.435678217,3.536626517,0.968901524,2.676488494,2.513343242,3.396140328,0.851074398,0.840198047,0.784909934,0.256500591,0.867388923,0.46224488,0.351668654,0.375234079
5/1/2000,2.744716128,1.417035291,3.569665336,0.949503902,2.713126169,2.510950434,3.33228936,0.768989852,0.825851778,0.775307844,0.272576215,0.836682621,0.459408257,0.342074124,0.382689786
6/1/2000,2.756449541,1.404399308,3.501972567,0.964847597,2.826850021,2.493801599,3.269109443,0.756353869,0.825851778,0.749133307,0.275283926,0.828559489,0.456700546,0.339366414,0.386300067
7/1/2000,2.737941783,1.413884635,3.499678867,0.978221326,2.845734766,2.498102394,3.258941203,0.779702581,0.839886997,0.770719833,0.273973833,0.844378371,0.45991673,0.350327197,0.381766817
8/1/2000,2.705827016,1.441973974,3.515874469,0.972056943,2.864256186,2.512489723,3.266147132,0.799306492,0.826158894,0.76797869,0.272104338,0.830634294,0.438589229,0.358032023,0.379513945
9/1/2000,2.738383772,1.411657844,3.47326835,0.971799922,2.868910717,2.51130265,3.263173611,0.822498554,0.820710514,0.767963324,0.270888111,0.824286594,0.436281842,0.334363543,0.379064551
10/1/2000,2.76193389,1.412667124,3.476304116,0.973329434,2.740502783,2.504760608,3.250384532,0.824204649,0.83402724,0.783128361,0.273246612,0.802773542,0.442909541,0.327717342,0.379509183
11/1/2000,2.825997749,1.449206691,3.441977644,0.952131478,2.729443571,2.461237521,3.253339389,0.806406191,0.852001219,0.779585586,0.234233284,0.744718799,0.42823566,0.313801079,0.369230329
12/1/2000,2.719776506,1.443382372,3.454347104,0.957517659,2.689576505,2.473735326,3.280252984,0.851817658,0.876688247,0.78520001,0.244264709,0.724800009,0.432570594,0.308217651,0.367729417
1/1/2001,2.788507849,1.495863051,3.446758276,0.963961363,2.645371514,2.519906332,3.246190696,0.893276754,0.867653583,0.7943183,0.268601516,0.713914557,0.44177881,0.313662955,0.378162661
2/1/2001,2.960058341,1.526748376,3.466917646,0.960828943,2.701780469,2.50961468,3.255358979,0.83124926,0.876205477,0.777478099,0.270618794,0.731640388,0.437221244,0.306760066,0.383450083
3/1/2001,2.934694215,1.530227131,3.481706442,0.97002329,2.778153739,2.427256828,3.274158395,0.779184619,0.897029697,0.786220146,0.274385554,0.743127543,0.448514849,0.313080953,0.384315664
4/1/2001,2.983106447,1.548650373,3.568132623,0.967137867,2.735392661,2.499098304,3.283525294,0.903013377,0.885445023,0.780913319,0.24244328,0.732600346,0.432181499,0.317987201,0.376841185
5/1/2001,2.931588421,1.518753631,3.406910163,0.958521744,2.850179725,2.532423202,3.380649293,0.771194207,0.870985512,0.796579714,0.27136232,0.74230725,0.445559423,0.317756523,0.383408698
6/1/2001,2.916132857,1.48643348,3.474745556,0.965352571,2.839323611,2.54081495,3.446814921,0.803005755,0.863231187,0.796023097,0.273196523,0.776820785,0.441653165,0.338658949,0.379682069
7/1/2001,2.880749336,1.462132593,3.414253669,0.959089356,2.892933774,2.552639819,3.418605254,0.750213271,0.859002899,0.792858805,0.274149861,0.776322782,0.455175801,0.355959661,0.38555044
8/1/2001,2.864571665,1.418826948,3.495836776,0.963829812,3.011316925,2.509430771,3.40205874,0.80666477,0.860500309,0.808401401,0.276124216,0.779747001,0.450655561,0.381190349,0.375980458
9/1/2001,2.807507259,1.489184419,3.534319456,0.960120647,3.024336673,2.550781232,3.455393549,0.794462975,0.863848387,0.802268834,0.256726027,0.758035633,0.44059737,0.366008052,0.383354405
10/1/2001,2.858553572,1.478919441,3.531966978,0.96263583,2.881864036,2.550337436,3.473259142,0.790829076,0.871984025,0.792555777,0.266775311,0.771835365,0.434265312,0.360880517,0.379874229
11/1/2001,2.848762864,1.510864822,3.343447854,0.979856808,2.851357365,2.499369969,3.434255413,0.808619696,0.875211906,0.786998848,0.247342495,0.791323018,0.440200455,0.354581899,0.367554407
12/1/2001,2.834167248,1.480612533,3.425375054,0.958551838,2.852318364,2.502261111,3.45216956,0.799513481,0.868660593,0.785684059,0.243743569,0.771854636,0.436491144,0.354378948,0.367344032
1/1/2002,2.788088763,1.489385679,3.44602961,0.937093296,2.809562028,2.415312878,3.381609815,0.835739484,0.859789541,0.783344717,0.273998865,0.753282146,0.437195681,0.36590444,0.378788399
2/1/2002,2.815690642,1.459351857,3.482700285,0.953729361,2.847453006,2.409647449,3.321313139,0.8550085,0.865309807,0.774314927,0.272984642,0.765730504,0.432654904,0.383723694,0.375139272
3/1/2002,2.86651326,1.491993142,3.371561513,0.951788728,2.800488276,2.414627981,3.331260549,0.860039725,0.867756931,0.786297535,0.26581487,0.7845826,0.445025541,0.398722305,0.36528108
4/1/2002,2.796328078,1.528853598,3.356793466,0.951248595,2.791186193,2.381549411,3.367934215,0.89725881,0.86126562,0.794421124,0.26309308,0.779852452,0.431918281,0.422491493,0.380499438
5/1/2002,3.056934044,1.491962471,3.345534729,0.939670088,2.733117203,2.389544959,3.322343602,0.856353819,0.869237778,0.77389648,0.277434587,0.791075093,0.442349265,0.43633675,0.366763371
6/1/2002,2.857662142,1.47650172,3.330073978,0.915620031,2.74256544,2.377519931,3.312036435,0.837457346,0.868378847,0.803100121,0.279152449,0.805676913,0.439772473,0.444067126,0.369340163
7/1/2002,2.926482989,1.423346608,3.360607995,0.924017056,2.772051169,2.356801164,3.245642084,0.84937501,0.870823874,0.793607964,0.274545458,0.83050001,0.443562505,0.471017051,0.371494323
8/1/2002,2.888732989,1.431926153,3.287681857,0.887982965,2.804653443,2.333636391,3.341732994,0.903426147,0.86825001,0.785886373,0.276261367,0.838221601,0.428119323,0.479596597,0.371494323
9/1/2002,2.804285764,1.434671227,3.28450686,0.919353758,2.700708664,2.335192785,3.287930897,0.903089585,0.869705231,0.765272122,0.275634925,0.865425185,0.426292524,0.437420643,0.37407597
10/1/2002,2.808685486,1.472356905,3.203082077,0.878623209,2.771897951,2.333014109,3.353654311,0.888889497,0.86835692,0.79050423,0.247246453,0.856379583,0.431184126,0.420917837,0.362742201
11/1/2002,2.80819011,1.469858631,3.164338309,0.891651604,2.742426534,2.322222905,3.365899399,0.922398211,0.900192329,0.798557711,0.248535074,0.83699097,0.431306571,0.403976254,0.357856343
12/1/2002,2.8684038,1.441866874,3.102611355,0.8925437,2.761094156,2.284162408,3.272092458,1.001556671,0.873807096,0.794602359,0.24868584,0.838888878,0.429238573,0.407946977,0.358550475
1/1/2003,2.843053494,1.464912662,3.179932364,0.854107034,2.717999974,2.284991527,3.158664758,0.999577455,0.886433794,0.786901401,0.268822533,0.83113802,0.447470418,0.410890137,0.365802813
2/1/2003,3.064038143,1.505765566,3.151267532,0.873140775,2.778637133,2.277279869,3.255434666,1.006948964,0.887537859,0.80962423,0.253219294,0.819786877,0.430218733,0.399730791,0.361620864
3/1/2003,2.988717696,1.570873403,3.246584428,0.886892465,2.719014459,2.24555423,3.224602346,1.022166816,0.880974212,0.833628189,0.269703238,0.801500531,0.433723388,0.391450154,0.361013425
4/1/2003,2.915044729,1.57009523,3.225678125,0.891272387,2.782157963,2.263307086,3.182511086,0.957292563,0.886193911,0.804091897,0.269159182,0.822712972,0.437595274,0.394428236,0.361418147
5/1/2003,2.851096101,1.56742724,3.278422709,0.870699076,2.606185595,2.267533481,3.030978645,0.852119658,0.845363506,0.807360152,0.276157709,0.837762835,0.426482089,0.393545848,0.363987684
6/1/2003,2.900612408,1.624342948,3.167132446,0.868502208,2.636614641,2.24986632,3.168813961,1.008067906,0.807967688,0.80124163,0.274927611,0.834031162,0.438034511,0.388429835,0.360684847
7/1/2003,2.932609967,1.578063472,3.256961672,0.862977202,2.651113022,2.275503665,3.098987266,0.966332797,0.841969968,0.831046206,0.27561492,0.845331125,0.431908746,0.389894276,0.362164727
8/1/2003,2.956385777,1.679079804,3.143880231,0.856280478,2.702766045,2.231518822,3.193264931,1.068885797,0.8336807,0.750814848,0.27538248,0.850421277,0.430232811,0.38838137,0.364107535
9/1/2003,3.030863415,1.689662483,3.212197124,0.854023273,2.689922617,2.426696266,3.177935916,1.050398487,0.830625375,0.727006113,0.26489763,0.854858912,0.41280577,0.371023809,0.355982304
10/1/2003,3.04742422,1.670390696,3.187870005,0.849323031,2.626917906,2.414171628,3.086483107,1.105283396,0.805277903,0.716356607,0.239339562,0.777853578,0.407209672,0.366488705,0.353192063
11/1/2003,3.240208387,1.86763161,3.077949612,0.884144751,2.672302676,2.431398066,3.232757729,1.19872809,0.788941899,0.768245627,0.235937504,0.803015364,0.412269744,0.36259869,0.340246716
12/1/2003,3.290582896,1.835686334,3.056187464,0.86356212,2.617004443,2.423731016,3.160637358,1.282184138,0.784607869,0.756644905,0.236040313,0.787075189,0.414509817,0.36105121,0.347069728
1/1/2004,3.219635587,1.856692122,3.136659523,0.872480988,2.593618155,2.365228593,3.132551797,1.292290579,0.777181747,0.756643117,0.252214372,0.837154545,0.420631136,0.37544615,0.352442885
2/1/2004,3.208647469,1.845464419,3.132368273,0.869418793,2.615638236,2.308060833,3.229152629,1.298386744,0.773454643,0.753769689,0.247702335,0.861216729,0.41338403,0.365812058,0.34940793
3/1/2004,3.104343698,1.798242881,3.12563437,0.900759184,2.562250444,2.281377353,3.189506385,1.330666977,0.775471771,0.753362227,0.245661596,0.859815585,0.409435993,0.375862241,0.348839466
4/1/2004,3.148493237,1.709696483,3.101024402,0.91663957,2.615696487,2.378352313,3.149311665,1.278384829,0.797149055,0.751317076,0.231615177,0.851165315,0.413306235,0.377295394,0.349468836
5/1/2004,3.10519621,1.724207459,3.166861982,0.843036023,2.701934512,2.737635749,3.287759352,1.113229475,0.778936076,0.779747467,0.240983348,0.864132209,0.398393347,0.352955409,0.344841492
6/1/2004,3.083220698,1.68426199,3.295577118,0.85915193,2.771980754,2.89680094,3.315029615,1.062592622,0.793499754,0.785394547,0.252882455,0.872120261,0.403639303,0.374460558,0.344471292
7/1/2004,3.007066363,1.693495707,3.308581351,0.870594213,2.80497857,2.812253731,3.295647732,1.01286402,0.796225905,0.784100638,0.26190578,0.888377939,0.412259098,0.380733402,0.346782653
8/1/2004,3.114577069,1.721787998,3.250380067,0.882719481,2.927847948,2.665133817,3.324748374,1.032264448,0.805117768,0.780867233,0.26190578,0.892419695,0.409834045,0.375074944,0.3443576
9/1/2004,3.124333259,1.71543123,3.26991441,0.871869338,2.902726395,2.546861359,3.259400215,0.926057878,0.79665241,0.787755784,0.248296741,0.877530827,0.394686676,0.360717741,0.344542058
10/1/2004,3.109201605,1.775997815,3.138131887,0.866301197,2.897849829,2.540239409,3.24019149,0.875141005,0.781117591,0.750580072,0.240282057,0.79718997,0.389755177,0.361628514,0.34234166
11/1/2004,3.09381513,1.777980894,3.061721612,0.833629129,2.758437867,2.582725857,3.199723739,0.870536674,0.783081838,0.768639755,0.233480343,0.790302879,0.376296498,0.355435711,0.338586614
12/1/2004,3.130546346,1.714270517,2.992763856,0.825092819,2.698774473,2.589830178,3.153777115,0.960472126,0.77702916,0.759405818,0.228302382,0.76100794,0.379702909,0.359676384,0.344456225
1/1/2005,3.183696408,1.749555764,3.143770444,0.819280791,2.688614448,2.638307733,3.095060767,0.96700686,0.796123732,0.754600729,0.259518769,0.771369634,0.387281856,0.365721835,0.34895293
2/1/2005,3.235143075,1.782727791,3.123172734,0.830180102,2.715280776,2.540127171,3.097579513,1.026927987,0.785391965,0.750201287,0.260730938,0.77899366,0.401493652,0.358305092,0.347907846
3/1/2005,3.298683186,1.771115785,3.111829672,0.847228966,2.679032217,2.576023229,3.06870963,0.903923836,0.800116328,0.765779999,0.260317288,0.734637747,0.40484928,0.351348487,0.345758852
4/1/2005,3.230383932,1.833117842,3.023175722,0.849474271,2.644484856,2.56033133,3.04858056,0.924100982,0.797076792,0.760557338,0.255636182,0.689900132,0.399332297,0.357255534,0.346140918
5/1/2005,3.28460639,1.872051351,2.851253835,0.83343124,2.820356669,2.540697707,2.991479433,0.938798498,0.860367231,0.715388222,0.260645321,0.724895043,0.393740805,0.358090229,0.338284353
6/1/2005,3.287263531,1.854191106,3.024758289,0.852547237,2.7416333,2.475955789,3.036654297,0.903303537,0.864443245,0.689175394,0.267263645,0.77244745,0.390982128,0.360845575,0.33943276
7/1/2005,3.156912895,1.819439144,2.973307031,0.844428694,2.752505152,2.445440172,3.082520864,0.921986343,0.844428694,0.664779853,0.269077559,0.763705426,0.390953866,0.377499988,0.335555545
8/1/2005,3.016045075,1.91577791,2.979659533,0.824211636,2.722587765,2.480544809,3.105426951,0.922294403,0.838449457,0.713473029,0.269727608,0.772797283,0.385212156,0.388376116,0.341707703
9/1/2005,3.068124272,1.875271636,2.971086656,0.833103428,2.685496277,2.471697954,3.11467077,1.009033413,0.829947733,0.678474383,0.259555897,0.762889218,0.382627995,0.380261224,0.344759657
10/1/2005,3.077381646,1.734023987,2.939823079,0.834783987,2.615184862,2.492561226,3.067949058,0.993565875,0.819849057,0.701941714,0.244461224,0.738886015,0.385950035,0.396954721,0.347433637
11/1/2005,3.079646534,1.806663181,2.866959427,0.831127849,2.560093526,2.520067539,3.096127823,1.00378897,0.827988556,0.664745315,0.233877336,0.749506228,0.376715172,0.391626815,0.349246358
12/1/2005,3.056008399,1.802763151,2.845438148,0.830539168,2.604339125,2.537019268,3.064619078,1.056765199,0.818797332,0.681026462,0.237185078,0.760088155,0.377304316,0.38982894,0.351472277
1/1/2006,3.081457924,1.771390985,2.898639794,0.826182357,2.617022079,2.487104515,3.063565086,1.127248809,0.813735165,0.651143722,0.255167432,0.749165357,0.381195249,0.392086542,0.358634714
2/1/2006,3.115737142,1.703030944,2.882231986,0.813376296,2.634716519,2.509402085,3.024670131,1.033649494,0.800922688,0.660041243,0.25374227,0.760448461,0.395402066,0.40240722,0.364268045
3/1/2006,3.06825776,1.752067027,2.828525799,0.814932997,2.643278375,2.460366002,2.985752605,1.013412381,0.809484544,0.688061862,0.25374227,0.727757739,0.395402066,0.40240722,0.366603096
4/1/2006,3.115105729,1.736850742,2.818094898,0.821652012,2.606055669,2.434553351,2.973226539,1.000170333,0.835684019,0.652488362,0.249457916,0.746814637,0.396014442,0.406928226,0.374186874
5/1/2006,3.048769346,1.741709598,2.822502608,0.803985591,2.572909402,2.383965013,2.877708582,0.937724007,0.844418136,0.66013904,0.257368695,0.793877455,0.399660149,0.414433579,0.387996915
6/1/2006,3.044843117,1.736694047,2.737408677,0.819048824,2.638812278,2.329825139,2.737408677,0.964226199,0.833799467,0.649804612,0.260853464,0.817496125,0.396714644,0.420005132,0.391280197
7/1/2006,3.010707759,1.662548755,2.749748779,0.805333351,2.716451342,2.387348771,2.772979548,0.939297457,0.82933848,0.661302579,0.262507698,0.887415404,0.393374368,0.430543599,0.391051291
8/1/2006,3.038537053,1.70927364,2.745805599,0.809452677,2.748895113,2.331810718,2.822271071,0.960838865,0.840347817,0.666562653,0.263381071,0.953887458,0.380010226,0.441800507,0.398547311
9/1/2006,3.046936913,1.694709543,2.764485322,0.818109103,2.733700408,2.346580108,2.890703471,0.96510707,0.83350156,0.675728873,0.262441396,0.966646315,0.368649351,0.433297672,0.396355774
10/1/2006,3.096610889,1.690035532,2.757224787,0.795220708,2.765651981,2.347356696,2.780974153,0.962998488,0.840421115,0.658853381,0.245920855,0.871831566,0.374627097,0.417529177,0.392247594
11/1/2006,3.016163521,1.692611734,2.731503978,0.804872942,2.642499915,2.290320049,2.84812999,1.038892243,0.876996923,0.665995914,0.243226618,0.835563998,0.382103646,0.396681898,0.393612792
12/1/2006,3.084385696,1.731517716,2.64901515,0.810187793,2.650548145,2.302558308,2.763223269,1.182705549,0.871507589,0.679883229,0.243746186,0.78719287,0.382482222,0.396279176,0.387847704
1/1/2007,3.044881508,1.659532575,2.64461896,0.784575355,2.665885281,2.329421697,2.864117777,1.176483277,0.875716732,0.650141824,0.262790971,0.785334866,0.383553295,0.392667433,0.394186456
2/1/2007,3.069830026,1.739520015,2.626645022,0.784445007,2.692330023,2.32766502,2.797275024,1.318230011,0.881840007,0.675725006,0.268780002,0.809360007,0.382785003,0.388070003,0.388070003
3/1/2007,3.072698479,1.726980116,2.672599682,0.801704556,2.610060699,2.314695862,2.839872625,1.23118914,0.874792284,0.685668371,0.268992976,0.804718483,0.38427568,0.390303534,0.390303534
4/1/2007,3.224972551,1.694821201,2.699382481,0.838387595,2.628702271,2.357260188,2.804650878,1.215098075,0.903052468,0.697779092,0.266178662,0.830116507,0.388741154,0.397764159,0.3819739
5/1/2007,3.05829803,1.726325803,2.77244781,0.836598287,2.732039664,2.438706454,2.797889976,1.125441702,0.891972413,0.645033742,0.26265295,0.832108493,0.376394399,0.396598472,0.383877389
6/1/2007,3.044002885,1.740176117,2.755341009,0.845846428,2.727742845,2.556186692,2.706857748,1.024115649,0.889854311,0.65489697,0.261063712,0.842862843,0.381898916,0.401292221,0.388611983
7/1/2007,3.021174538,1.758882617,2.746116817,0.840041149,2.767675395,2.777339585,2.792950969,1.116585668,0.898769689,0.663855527,0.262419934,0.880184708,0.378390217,0.405152589,0.388054407
8/1/2007,2.986153933,1.773769511,2.711386297,0.848002543,2.812850357,2.819515879,2.941717118,1.210162581,0.896142425,0.642852583,0.262917819,0.884292608,0.374750469,0.386600286,0.383637832
9/1/2007,3.062129999,1.747683435,2.653207441,0.841422632,2.788041366,2.830038817,2.984766272,1.344655257,0.89299845,0.641750536,0.265247064,0.867947338,0.372082688,0.383134649,0.381661054
10/1/2007,3.001715329,1.658244107,2.719226841,0.832790735,2.849098172,2.816080037,3.050875663,1.299447042,0.934780085,0.622942145,0.260476397,0.794636446,0.372738056,0.379341683,0.376406738
11/1/2007,3.086951149,1.675606161,2.604546405,0.8498815,2.676284895,2.857827196,2.843186688,1.363031311,0.90405138,0.617829445,0.284025859,0.807424026,0.376993086,0.38577739,0.373332959
